like1,parx,pary,parz,simulation_0,chain
inf,-2.287,-9.36,5.87,inf,1.0
inf,-9.25,-5.285,2.566,inf,1.0
2272.0,0.2888,-2.176,8.914,2272.0,1.0
inf,4.88,-3.38,2.691,inf,1.0
inf,7.066,-4.914,-8.375,inf,1.0
inf,9.48,-8.914,2.84,inf,1.0
inf,-8.08,0.6226,2.393,inf,1.0
inf,1.353,-5.043,-3.113,inf,1.0
inf,-6.594,3.398,8.48,inf,1.0
5596.0,-2.197,0.1624,-5.81,5596.0,1.0
inf,-1.107,5.76,-5.03,inf,1.0
inf,-5.316,8.05,8.05,inf,1.0
inf,1.446,6.363,-2.197,inf,1.0
20960.0,-0.608,-3.227,-3.605,20960.0,1.0
inf,-5.312,-9.58,0.8135,inf,1.0
56540.0,-4.688,-1.711,0.982,56540.0,1.0
inf,-9.8,7.008,3.637,inf,1.0
inf,3.918,4.516,-8.664,inf,1.0
inf,7.29,3.738,-2.412,inf,1.0
inf,-9.83,-8.484,2.191,inf,1.0
inf,8.33,-1.041,1.423,inf,1.0
inf,0.9766,5.984,3.426,inf,1.0
inf,2.03,-7.207,-6.016,inf,1.0
inf,5.645,6.984,-4.152,inf,1.0
39900.0,1.376,-3.84,-4.387,39900.0,1.0
18100.0,-1.62,-1.772,-9.56,18100.0,1.0
29680.0,-3.62,-2.682,0.305,29680.0,1.0
14410.0,3.777,2.363,7.098,14410.0,1.0
inf,8.22,0.143,-6.156,inf,1.0
inf,-6.32,8.43,-1.552,inf,1.0
inf,9.89,1.665,3.541,inf,1.0
inf,-5.496,0.4373,1.057,inf,1.0
inf,1.839,5.695,-1.781,inf,1.0
26770.0,0.9346,4.285,2.373,26770.0,1.0
inf,-1.563,8.1,6.105,inf,1.0
9250.0,-2.465,-3.328,9.1,9250.0,1.0
inf,-6.438,3.488,6.58,inf,1.0
inf,8.67,-4.62,-2.408,inf,1.0
inf,-6.91,4.68,-5.1,inf,1.0
inf,-1.24,-5.992,-1.015,inf,1.0
35940.0,1.06,3.803,-4.297,35940.0,1.0
7580.0,0.9385,-3.902,7.965,7580.0,1.0
inf,8.08,5.71,2.97,inf,1.0
40800.0,-2.186,-3.414,-6.793,40800.0,1.0
inf,6.004,4.656,-6.62,inf,1.0
inf,4.496,-4.266,-4.883,inf,1.0
inf,4.652,6.484,-9.98,inf,1.0
843.0,0.606,0.827,3.55,843.0,1.0
inf,-7.55,8.98,4.164,inf,1.0
inf,-5.117,-5.008,3.344,inf,1.0
3114.0,-1.009,1.874,9.02,3114.0,1.0
inf,4.25,8.086,-6.656,inf,1.0
inf,9.91,6.133,5.523,inf,1.0
inf,2.377,4.94,-8.945,inf,1.0
inf,7.297,7.914,-5.4,inf,1.0
8024.0,0.307,-1.755,-5.68,8024.0,1.0
inf,-9.9,-5.605,7.812,inf,1.0
5108.0,1.295,-3.766,9.58,5108.0,1.0
inf,-6.953,6.246,6.047,inf,1.0
inf,6.918,7.203,-0.57,inf,1.0
inf,6.93,-9.914,-3.943,inf,1.0
inf,8.055,4.938,-3.697,inf,1.0
inf,3.033,-8.85,2.545,inf,1.0
5184.0,0.1021,0.633,-6.773,5184.0,1.0
44500.0,4.83,2.848,3.045,44500.0,1.0
inf,5.152,5.355,8.74,inf,1.0
28940.0,1.843,3.314,-6.027,28940.0,1.0
inf,4.484,-7.22,6.65,inf,1.0
inf,7.453,1.106,3.004,inf,1.0
inf,8.53,-1.349,-5.105,inf,1.0
inf,6.164,-6.74,2.797,inf,1.0
inf,-1.139,-7.242,-3.121,inf,1.0
19550.0,-1.019,-2.621,-6.617,19550.0,1.0
inf,-0.0119,7.21,8.945,inf,1.0
inf,2.498,9.484,7.17,inf,1.0
inf,-4.816,-9.97,3.871,inf,1.0
4096.0,1.428,-0.405,6.08,4096.0,1.0
inf,9.195,1.22,5.72,inf,1.0
inf,0.884,-5.777,3.182,inf,1.0
inf,8.39,8.13,-9.54,inf,1.0
inf,-9.31,4.83,6.777,inf,1.0
16110.0,-3.854,2.61,3.477,16110.0,1.0
inf,6.797,2.986,-4.48,inf,1.0
inf,-9.54,5.777,6.73,inf,1.0
inf,-5.414,-9.83,0.416,inf,1.0
inf,-5.06,8.234,9.84,inf,1.0
inf,5.074,-8.32,-4.87,inf,1.0
inf,9.22,-2.463,-8.914,inf,1.0
inf,0.01917,-6.52,7.812,inf,1.0
inf,-7.605,-2.863,5.406,inf,1.0
inf,-6.113,-5.227,-6.586,inf,1.0
inf,-3.457,6.566,9.25,inf,1.0
inf,-3.117,-5.055,3.426,inf,1.0
inf,6.7,6.465,-3.773,inf,1.0
inf,-8.39,9.55,-6.574,inf,1.0
64600.0,4.88,-1.189,6.125,64600.0,1.0
inf,6.926,8.945,-8.7,inf,1.0
4784.0,2.373,1.219,-3.838,4784.0,1.0
inf,-4.61,3.326,-7.906,inf,1.0
inf,9.016,-7.176,-9.56,inf,1.0
inf,-3.406,-5.81,1.66,inf,1.0
15950.0,-1.128,-4.39,8.016,15950.0,1.0
inf,-2.396,8.41,9.87,inf,1.0
inf,-4.17,-7.707,-2.086,inf,1.0
6376.0,-2.48,-1.697,4.266,6376.0,1.0
inf,4.09,-7.184,1.327,inf,1.0
35000.0,-4.137,-1.555,3.617,35000.0,1.0
inf,-1.86,5.56,-9.65,inf,1.0
inf,-0.0977,7.79,-1.3125,inf,1.0
inf,-6.41,8.01,-4.062,inf,1.0
inf,-0.3955,-7.3,-6.465,inf,1.0
48030.0,-4.79,1.091,2.877,48030.0,1.0
50940.0,4.977,2.52,2.46,50940.0,1.0
inf,-3.55,5.785,5.617,inf,1.0
inf,5.1,-1.282,-1.231,inf,1.0
inf,5.32,-5.05,-4.145,inf,1.0
47520.0,1.154,-5.03,4.484,47520.0,1.0
inf,-8.02,0.1786,4.324,inf,1.0
inf,5.438,0.911,-9.46,inf,1.0
inf,-3.303,6.42,7.797,inf,1.0
inf,-0.8364,6.453,-7.03,inf,1.0
inf,-5.54,-3.512,-8.71,inf,1.0
27410.0,0.455,4.848,7.605,27410.0,1.0
inf,8.42,-5.793,5.285,inf,1.0
inf,5.36,-6.277,-1.5625,inf,1.0
inf,7.68,-5.08,2.404,inf,1.0
inf,7.38,-9.8,0.2128,inf,1.0
inf,-3.555,8.05,5.03,inf,1.0
inf,-1.717,9.52,3.85,inf,1.0
inf,-8.664,4.082,0.3035,inf,1.0
inf,-6.824,4.68,-3.186,inf,1.0
inf,8.98,-0.4866,-4.707,inf,1.0
inf,-5.785,3.79,-3.37,inf,1.0
inf,0.584,-5.598,-7.434,inf,1.0
inf,-9.54,-0.06903,0.2357,inf,1.0
55070.0,-4.707,-0.8174,-4.145,55070.0,1.0
inf,-6.434,7.05,-3.809,inf,1.0
inf,-0.8657,9.69,-0.3276,inf,1.0
38750.0,0.3052,3.654,-6.004,38750.0,1.0
inf,-6.797,2.053,8.41,inf,1.0
inf,0.98,-6.547,-9.42,inf,1.0
inf,7.445,-7.152,-8.86,inf,1.0
inf,7.785,-1.057,5.094,inf,1.0
inf,7.305,-8.81,-2.912,inf,1.0
inf,-9.914,2.156,-1.346,inf,1.0
26450.0,-2.217,-4.63,8.27,26450.0,1.0
inf,-9.82,-1.863,-3.682,inf,1.0
64600.0,-1.524,4.418,-5.793,64600.0,1.0
inf,5.12,4.26,-3.578,inf,1.0
13840.0,-3.01,-1.457,7.367,13840.0,1.0
inf,-6.652,-6.33,9.16,inf,1.0
inf,-6.734,8.61,8.016,inf,1.0
inf,5.9,0.10034,-2.234,inf,1.0
54560.0,5.0,2.545,0.05347,54560.0,1.0
inf,4.863,-3.354,-2.56,inf,1.0
inf,-0.3606,7.1,-8.26,inf,1.0
inf,-1.782,9.48,-9.16,inf,1.0
37570.0,4.15,-0.0872,8.76,37570.0,1.0
inf,-7.836,5.36,-1.717,inf,1.0
inf,4.973,-2.361,1.803,inf,1.0
10030.0,1.221,-2.137,-4.76,10030.0,1.0
inf,-0.1455,-7.832,4.168,inf,1.0
inf,-7.562,1.75,-0.471,inf,1.0
27790.0,2.246,-3.293,-3.582,27790.0,1.0
31710.0,2.635,-4.254,4.277,31710.0,1.0
inf,-7.29,9.71,-1.532,inf,1.0
inf,-7.543,8.41,0.6,inf,1.0
10330.0,-3.525,2.385,7.207,10330.0,1.0
inf,9.03,7.867,-1.8955,inf,1.0
inf,-7.137,4.016,5.83,inf,1.0
10264.0,-3.178,1.655,8.33,10264.0,1.0
inf,6.598,-6.215,7.96,inf,1.0
inf,-1.633,-7.773,-6.01,inf,1.0
inf,-5.316,-4.645,7.383,inf,1.0
inf,2.75,-5.89,6.88,inf,1.0
992.0,0.1644,2.723,5.79,992.0,1.0
inf,-6.48,-3.5,9.25,inf,1.0
inf,5.555,5.47,-1.184,inf,1.0
4054.0,2.096,0.244,4.887,4054.0,1.0
inf,7.836,2.402,4.484,inf,1.0
inf,7.793,-6.848,3.605,inf,1.0
inf,-5.945,2.336,-8.01,inf,1.0
inf,4.35,-8.234,8.055,inf,1.0
inf,0.5977,-5.984,-2.328,inf,1.0
inf,7.4,-8.34,-0.05652,inf,1.0
inf,5.137,-5.08,2.809,inf,1.0
inf,4.69,5.113,-3.746,inf,1.0
inf,-9.98,7.156,4.375,inf,1.0
5820.0,-1.98,0.861,7.723,5820.0,1.0
48580.0,4.805,2.035,-2.412,48580.0,1.0
12960.0,2.887,-0.84,-6.03,12960.0,1.0
inf,6.062,8.42,1.897,inf,1.0
inf,-9.26,0.5483,3.17,inf,1.0
32060.0,1.733,3.021,-8.78,32060.0,1.0
23340.0,-3.51,-1.295,-5.242,23340.0,1.0
inf,9.63,-8.945,-9.484,inf,1.0
inf,7.19,0.9673,5.504,inf,1.0
inf,9.664,-0.3967,-2.398,inf,1.0
inf,-4.773,-8.695,-6.605,inf,1.0
inf,-4.188,4.99,-5.684,inf,1.0
inf,5.33,-1.351,3.273,inf,1.0
inf,6.84,0.05496,1.986,inf,1.0
inf,9.516,-8.4,-5.004,inf,1.0
inf,-6.965,-5.055,9.5,inf,1.0
inf,-8.97,-8.42,8.43,inf,1.0
inf,9.3,8.83,-8.086,inf,1.0
inf,6.133,7.504,-3.475,inf,1.0
inf,-8.54,-7.92,-0.767,inf,1.0
inf,5.605,-0.65,-8.83,inf,1.0
inf,4.2,-10.0,-1.787,inf,1.0
inf,7.67,1.559,9.6,inf,1.0
inf,-0.966,9.26,6.008,inf,1.0
9940.0,2.707,-1.533,-2.201,9940.0,1.0
inf,-7.824,9.22,5.383,inf,1.0
inf,-3.129,9.516,-1.917,inf,1.0
35400.0,-4.055,-2.246,7.137,35400.0,1.0
inf,8.586,-2.842,8.734,inf,1.0
inf,8.77,6.734,-1.918,inf,1.0
44130.0,-4.414,-1.131,5.277,44130.0,1.0
inf,-7.836,-9.21,-3.775,inf,1.0
22400.0,3.56,-0.013725,7.92,22400.0,1.0
37760.0,-4.24,1.465,-8.11,37760.0,1.0
inf,-5.664,6.133,-4.715,inf,1.0
inf,-1.823,9.164,9.7,inf,1.0
inf,-5.78,3.387,-6.832,inf,1.0
inf,9.81,4.227,-2.7,inf,1.0
inf,-8.25,4.055,-9.69,inf,1.0
inf,-0.179,-5.523,-1.191,inf,1.0
inf,-0.6284,9.29,-5.22,inf,1.0
inf,-7.664,-8.47,4.508,inf,1.0
inf,8.05,-9.57,-7.277,inf,1.0
inf,6.965,6.688,3.67,inf,1.0
inf,-9.68,-9.25,8.24,inf,1.0
inf,4.24,5.496,-0.6865,inf,1.0
inf,-3.568,-7.965,-0.04886,inf,1.0
32130.0,4.1,-1.095,1.475,32130.0,1.0
inf,-5.277,-7.14,2.992,inf,1.0
inf,0.6514,7.62,-9.78,inf,1.0
inf,-5.22,9.41,-9.64,inf,1.0
51200.0,2.387,4.164,-5.242,51200.0,1.0
inf,-4.465,9.82,-2.033,inf,1.0
inf,9.664,-8.32,5.957,inf,1.0
inf,-9.305,7.43,7.22,inf,1.0
inf,-5.86,-8.59,-9.14,inf,1.0
inf,7.117,-0.1147,-7.594,inf,1.0
inf,-2.627,-7.758,1.031,inf,1.0
inf,5.78,-2.465,3.213,inf,1.0
inf,-1.729,7.52,-0.8545,inf,1.0
inf,-9.24,-3.928,-3.22,inf,1.0
inf,9.47,-0.821,-8.49,inf,1.0
39550.0,2.494,-3.068,-8.164,39550.0,1.0
inf,-6.383,8.63,9.11,inf,1.0
63940.0,-3.6,5.28,3.803,63940.0,1.0
1209.0,-1.55,-0.812,1.945,1209.0,1.0
inf,8.734,-9.875,9.336,inf,1.0
inf,-5.6,-8.07,-9.27,inf,1.0
inf,1.631,-7.312,1.434,inf,1.0
inf,5.69,1.984,7.27,inf,1.0
inf,1.211,7.902,5.484,inf,1.0
inf,6.055,7.5,8.93,inf,1.0
inf,4.24,9.73,-7.805,inf,1.0
3144.0,-0.6426,2.506,1.08,3144.0,1.0
inf,6.97,4.305,-1.847,inf,1.0
23860.0,-0.0766,3.213,-4.79,23860.0,1.0
inf,-3.68,6.38,2.223,inf,1.0
inf,-0.1906,6.34,-5.633,inf,1.0
698.0,0.569,-1.379,3.906,698.0,1.0
inf,-3.3,-6.082,-1.684,inf,1.0
63330.0,4.45,-3.828,6.008,63330.0,1.0
inf,-6.54,3.918,-2.488,inf,1.0
36260.0,4.01,-2.873,6.723,36260.0,1.0
20720.0,-3.02,-3.932,9.414,20720.0,1.0
inf,9.92,2.56,-2.65,inf,1.0
inf,-8.68,-0.3906,-1.319,inf,1.0
inf,-6.883,2.557,3.408,inf,1.0
inf,3.283,-6.773,1.605,inf,1.0
inf,-6.293,1.187,-5.676,inf,1.0
inf,7.38,3.95,-7.484,inf,1.0
inf,8.55,-3.824,-5.266,inf,1.0
inf,9.71,-9.7,9.98,inf,1.0
25950.0,-2.846,-3.572,1.665,25950.0,1.0
inf,6.965,5.746,9.125,inf,1.0
15480.0,-1.89,-3.504,2.06,15480.0,1.0
inf,-7.953,-0.03815,4.816,inf,1.0
inf,-0.6284,-5.06,-9.586,inf,1.0
inf,5.7,7.582,7.84,inf,1.0
4932.0,2.127,-0.325,-4.973,4932.0,1.0
inf,-3.871,9.48,5.56,inf,1.0
inf,-1.206,9.08,-7.418,inf,1.0
inf,6.465,4.273,-2.52,inf,1.0
inf,-6.844,-9.14,-6.83,inf,1.0
inf,3.836,-3.871,-9.27,inf,1.0
inf,-0.01675,4.19,-8.055,inf,1.0
inf,-8.88,-4.625,3.834,inf,1.0
9000.0,2.572,-2.646,9.04,9000.0,1.0
inf,-1.72,6.047,-4.85,inf,1.0
inf,3.637,7.742,9.26,inf,1.0
inf,-5.426,0.917,-0.1002,inf,1.0
inf,6.938,9.07,-2.062,inf,1.0
inf,-8.58,4.375,-6.76,inf,1.0
inf,-8.87,-1.206,-2.395,inf,1.0
inf,4.914,-4.715,-8.46,inf,1.0
8690.0,2.14,2.36,-3.48,8690.0,1.0
inf,-0.2354,7.24,-5.19,inf,1.0
inf,5.727,-5.562,-1.985,inf,1.0
inf,-8.96,2.738,-6.24,inf,1.0
inf,-0.7324,8.234,3.514,inf,1.0
inf,0.06995,-7.293,5.34,inf,1.0
inf,-7.008,-5.9,6.098,inf,1.0
inf,-8.016,-2.197,-9.93,inf,1.0
inf,5.16,8.375,-2.531,inf,1.0
47100.0,-4.76,1.428,6.48,47100.0,1.0
inf,-6.777,4.195,-2.594,inf,1.0
inf,2.877,-9.41,6.004,inf,1.0
inf,-3.91,-6.727,-8.99,inf,1.0
inf,-8.24,-9.08,1.851,inf,1.0
inf,1.935,-6.34,-6.03,inf,1.0
inf,6.023,-8.336,-3.994,inf,1.0
inf,6.434,-9.39,-1.287,inf,1.0
inf,2.963,-7.945,6.61,inf,1.0
inf,8.13,-2.031,7.523,inf,1.0
inf,-1.656,8.08,7.375,inf,1.0
inf,-6.14,-2.838,5.258,inf,1.0
inf,-9.56,-9.13,6.66,inf,1.0
7950.0,-3.469,3.225,9.055,7950.0,1.0
inf,6.027,9.92,-3.635,inf,1.0
inf,7.312,-1.479,-3.777,inf,1.0
inf,2.094,6.7,-4.68,inf,1.0
569.5,-0.3884,-2.18,5.13,569.5,1.0
inf,5.27,-7.492,5.6,inf,1.0
33900.0,-3.22,-3.867,3.316,33900.0,1.0
inf,-6.543,-6.492,-1.387,inf,1.0
inf,2.975,7.81,-5.29,inf,1.0
inf,-5.375,6.777,-0.542,inf,1.0
inf,-6.12,-0.754,7.047,inf,1.0
inf,-7.625,-3.56,-3.982,inf,1.0
3408.0,0.6997,3.361,6.22,3408.0,1.0
inf,8.09,-0.7217,-0.292,inf,1.0
inf,-1.546,5.332,-1.913,inf,1.0
inf,4.0,7.51,-1.621,inf,1.0
inf,-8.766,-2.193,7.918,inf,1.0
inf,9.91,6.945,-10.0,inf,1.0
inf,9.305,-1.89,8.47,inf,1.0
inf,-8.55,1.262,1.767,inf,1.0
inf,-0.937,-7.484,-6.082,inf,1.0
inf,-6.6,9.45,-3.945,inf,1.0
915.5,-0.889,2.635,4.562,915.5,1.0
inf,9.25,-0.1726,8.82,inf,1.0
inf,8.96,-7.504,5.613,inf,1.0
inf,9.48,-3.678,7.79,inf,1.0
inf,-5.324,4.21,-1.927,inf,1.0
inf,3.398,-4.113,-9.63,inf,1.0
20940.0,-1.313,3.06,-5.035,20940.0,1.0
inf,5.51,2.68,-3.875,inf,1.0
inf,-3.994,-9.19,3.977,inf,1.0
inf,0.971,9.09,-6.867,inf,1.0
inf,-2.928,8.88,1.889,inf,1.0
inf,7.64,0.4653,2.139,inf,1.0
inf,-5.445,0.3665,-5.37,inf,1.0
34240.0,-0.797,-3.424,-6.33,34240.0,1.0
49340.0,3.902,-4.37,8.664,49340.0,1.0
inf,-5.56,-0.6284,-5.605,inf,1.0
inf,0.1212,9.46,8.05,inf,1.0
inf,-8.234,-9.33,-7.574,inf,1.0
inf,1.333,8.805,-8.18,inf,1.0
inf,8.72,7.94,-8.516,inf,1.0
inf,-6.43,-0.525,-6.883,inf,1.0
inf,7.574,-0.8267,-0.5757,inf,1.0
inf,7.617,2.42,-3.406,inf,1.0
inf,-6.234,-5.688,-3.592,inf,1.0
inf,5.836,-1.0205,3.8,inf,1.0
inf,-5.414,-3.93,5.52,inf,1.0
inf,0.1037,7.832,-5.8,inf,1.0
inf,6.832,8.836,1.309,inf,1.0
1953.0,1.94,0.843,4.023,1953.0,1.0
inf,4.758,8.84,-4.734,inf,1.0
inf,-6.62,7.19,-4.48,inf,1.0
inf,-5.516,8.36,1.126,inf,1.0
inf,7.727,-7.67,-1.711,inf,1.0
7892.0,-2.88,-0.3267,2.184,7892.0,1.0
inf,-7.176,2.727,-9.54,inf,1.0
inf,5.848,-3.182,-5.832,inf,1.0
15210.0,2.35,-2.188,-4.844,15210.0,1.0
inf,7.723,0.9907,-5.4,inf,1.0
inf,-4.473,-5.797,-6.715,inf,1.0
inf,5.777,-2.852,-1.517,inf,1.0
inf,-9.36,-1.075,7.086,inf,1.0
inf,-5.117,-3.68,6.31,inf,1.0
inf,5.195,9.484,2.312,inf,1.0
59840.0,0.3015,-4.383,-4.848,59840.0,1.0
inf,-6.734,-0.544,-2.715,inf,1.0
inf,7.758,-8.1,-0.5137,inf,1.0
15240.0,1.05,2.309,-6.953,15240.0,1.0
inf,-8.555,-7.355,-6.555,inf,1.0
inf,8.945,-7.918,-4.945,inf,1.0
inf,-1.063,-5.965,9.83,inf,1.0
inf,-9.83,-7.93,7.895,inf,1.0
inf,-7.953,-5.887,0.2325,inf,1.0
17920.0,0.4712,-3.979,3.13,17920.0,1.0
inf,0.5337,9.42,5.613,inf,1.0
38080.0,-3.615,4.93,6.562,38080.0,1.0
inf,9.55,5.387,5.652,inf,1.0
inf,-9.72,-9.9,-7.42,inf,1.0
inf,5.344,-6.184,9.98,inf,1.0
inf,3.113,5.562,-1.303,inf,1.0
inf,-2.768,7.848,-2.174,inf,1.0
inf,-4.273,-4.168,-0.909,inf,1.0
inf,-5.453,7.383,-5.695,inf,1.0
inf,-6.426,-5.043,6.418,inf,1.0
inf,5.47,2.91,4.562,inf,1.0
1406.0,-1.107,3.504,9.31,1406.0,1.0
inf,-4.266,5.887,1.209,inf,1.0
inf,-7.367,4.758,0.9585,inf,1.0
inf,-8.48,-4.758,-7.438,inf,1.0
inf,-8.22,1.179,-1.463,inf,1.0
inf,-6.34,-7.008,-5.84,inf,1.0
inf,3.027,8.305,3.3,inf,1.0
inf,-6.543,8.266,-6.02,inf,1.0
inf,9.6,7.766,-3.643,inf,1.0
36770.0,-0.292,-3.883,-3.676,36770.0,1.0
inf,7.688,-8.164,8.82,inf,1.0
inf,-8.59,-4.4,9.57,inf,1.0
inf,4.89,2.451,-9.414,inf,1.0
inf,-0.7993,-7.875,-6.69,inf,1.0
inf,-9.96,-1.17,5.176,inf,1.0
inf,9.76,7.3,-3.516,inf,1.0
inf,4.902,8.81,3.885,inf,1.0
inf,-1.181,8.695,7.617,inf,1.0
inf,-6.688,-8.57,5.56,inf,1.0
8160.0,-1.178,-0.9185,9.57,8160.0,1.0
inf,6.92,6.312,-9.766,inf,1.0
inf,0.585,7.17,-1.459,inf,1.0
inf,-7.387,-3.021,5.484,inf,1.0
24210.0,3.707,2.844,-3.023,24210.0,1.0
inf,-4.656,-7.33,3.973,inf,1.0
inf,7.812,0.01284,-0.072,inf,1.0
25170.0,-4.074,4.39,9.18,25170.0,1.0
inf,5.164,-0.8096,-3.275,inf,1.0
inf,6.777,7.066,-9.34,inf,1.0
2596.0,1.478,-2.63,5.305,2596.0,1.0
742.0,-0.4011,0.655,-2.246,742.0,1.0
14504.0,-3.447,0.3064,-3.197,14504.0,1.0
inf,9.8,-8.234,-8.22,inf,1.0
inf,9.875,9.75,-1.643,inf,1.0
inf,-7.598,2.906,9.805,inf,1.0
34720.0,4.11,-1.546,-0.3188,34720.0,1.0
inf,6.65,-7.41,1.648,inf,1.0
inf,0.9707,-7.133,4.64,inf,1.0
inf,-3.467,5.94,5.117,inf,1.0
inf,8.734,-7.52,8.97,inf,1.0
inf,5.426,0.1633,-0.189,inf,1.0
inf,-5.73,8.49,2.74,inf,1.0
inf,8.055,-2.523,-4.28,inf,1.0
inf,-7.48,-6.91,5.324,inf,1.0
209.8,-0.4749,0.04398,-1.424,209.8,1.0
7140.0,-2.604,-0.9517,-2.479,7140.0,1.0
inf,-9.93,-2.41,-2.703,inf,1.0
inf,1.815,8.34,-4.695,inf,1.0
inf,-9.4,9.41,-5.527,inf,1.0
inf,1.69,-9.95,4.44,inf,1.0
inf,8.52,-9.125,1.914,inf,1.0
inf,7.816,-8.82,-5.867,inf,1.0
inf,-3.314,-5.777,3.418,inf,1.0
29890.0,-3.791,-1.305,-5.562,29890.0,1.0
716.5,-0.7065,-2.057,4.945,716.5,1.0
inf,-4.91,-5.152,-4.18,inf,1.0
375.0,-0.781,0.04086,-1.839,375.0,1.0
inf,6.92,-1.894,8.7,inf,1.0
43500.0,-4.637,0.6494,0.05527,43500.0,1.0
inf,2.88,6.49,8.555,inf,1.0
inf,-6.305,-6.387,9.28,inf,1.0
inf,-8.66,-7.113,8.625,inf,1.0
inf,2.861,8.055,-5.836,inf,1.0
inf,3.678,-5.895,2.164,inf,1.0
inf,-0.007748,5.38,0.951,inf,1.0
inf,6.633,-1.891,5.51,inf,1.0
inf,6.664,7.918,-5.39,inf,1.0
inf,-4.598,6.875,-0.885,inf,1.0
inf,-6.33,-9.3,-9.58,inf,1.0
inf,-7.445,-5.777,1.72,inf,1.0
26020.0,-3.53,3.947,1.891,26020.0,1.0
596.0,1.275,0.465,-1.93,596.0,1.0
inf,7.668,7.59,-7.836,inf,1.0
inf,-6.316,4.875,-8.44,inf,1.0
inf,-7.48,2.29,-2.645,inf,1.0
inf,-2.098,-7.934,-9.97,inf,1.0
inf,9.66,3.035,6.633,inf,1.0
inf,4.152,9.99,-8.016,inf,1.0
inf,-8.195,1.705,5.594,inf,1.0
inf,-2.307,-8.1,-1.682,inf,1.0
inf,-1.228,-9.51,3.16,inf,1.0
inf,9.11,1.866,4.383,inf,1.0
inf,4.016,6.043,-2.969,inf,1.0
inf,9.59,4.777,2.95,inf,1.0
inf,3.428,-8.11,-9.79,inf,1.0
inf,3.17,-8.25,8.44,inf,1.0
inf,-5.527,-1.557,-2.863,inf,1.0
inf,-9.9,0.212,5.95,inf,1.0
inf,9.63,-3.611,5.17,inf,1.0
inf,9.09,-8.82,-2.977,inf,1.0
961.5,1.666,0.376,-1.819,961.5,1.0
15600.0,-2.129,-3.111,-0.1787,15600.0,1.0
inf,9.12,-8.56,1.175,inf,1.0
29010.0,3.73,-1.666,-4.094,29010.0,1.0
inf,-5.754,-8.32,3.963,inf,1.0
inf,2.555,8.086,-4.316,inf,1.0
inf,0.2411,-5.348,-9.03,inf,1.0
inf,4.28,7.527,7.965,inf,1.0
inf,9.94,2.795,-4.05,inf,1.0
inf,9.766,-0.5835,8.67,inf,1.0
inf,7.586,-3.47,7.75,inf,1.0
inf,-6.45,7.7,-2.52,inf,1.0
inf,6.984,2.395,-8.484,inf,1.0
inf,1.038,-6.914,-5.934,inf,1.0
inf,-7.133,-9.41,0.8374,inf,1.0
inf,-0.4363,-7.812,-8.1,inf,1.0
26290.0,-4.016,3.412,1.613,26290.0,1.0
inf,9.36,8.09,7.684,inf,1.0
inf,-0.6807,-5.69,-2.314,inf,1.0
inf,-1.266,7.0,-8.22,inf,1.0
inf,-2.098,-6.73,-1.12,inf,1.0
inf,9.9,-0.6875,2.547,inf,1.0
inf,-8.14,9.36,1.908,inf,1.0
inf,-8.29,5.19,-6.75,inf,1.0
inf,-1.604,-6.887,-5.375,inf,1.0
inf,-8.625,5.062,-5.938,inf,1.0
39000.0,-0.582,5.125,7.094,39000.0,1.0
inf,-3.484,-9.19,-5.645,inf,1.0
inf,-9.305,4.844,-0.5596,inf,1.0
inf,0.1678,-6.973,-5.895,inf,1.0
46750.0,0.388,5.035,4.293,46750.0,1.0
inf,7.75,7.047,2.262,inf,1.0
inf,4.234,8.27,-9.65,inf,1.0
inf,9.28,5.14,1.858,inf,1.0
39580.0,-0.657,3.752,-5.54,39580.0,1.0
inf,4.383,-8.58,-6.133,inf,1.0
7330.0,-0.09503,3.254,2.666,7330.0,1.0
35140.0,-3.787,-2.844,0.629,35140.0,1.0
inf,1.175,-8.375,8.74,inf,1.0
inf,-2.4,8.31,3.828,inf,1.0
inf,4.355,8.19,-1.336,inf,1.0
18160.0,2.994,-3.746,9.56,18160.0,1.0
inf,4.895,8.97,1.321,inf,1.0
inf,-6.32,4.758,5.88,inf,1.0
inf,-2.318,6.773,-6.453,inf,1.0
inf,3.016,-5.977,0.036,inf,1.0
inf,8.55,-9.4,-7.79,inf,1.0
34460.0,-3.799,-1.84,-5.535,34460.0,1.0
inf,7.33,5.46,9.35,inf,1.0
34180.0,3.94,-2.758,4.86,34180.0,1.0
45600.0,-0.48,-3.781,-6.68,45600.0,1.0
inf,-6.3,7.543,-6.492,inf,1.0
inf,9.34,6.73,2.838,inf,1.0
inf,8.45,7.61,-6.027,inf,1.0
inf,9.734,-9.32,-8.88,inf,1.0
inf,-9.14,-4.66,7.953,inf,1.0
inf,6.68,-7.96,9.64,inf,1.0
inf,-9.63,1.889,6.37,inf,1.0
inf,-8.99,-3.385,-4.957,inf,1.0
inf,-7.93,8.34,-8.38,inf,1.0
inf,3.453,-7.97,-2.197,inf,1.0
inf,-7.22,-1.161,4.76,inf,1.0
inf,-4.652,-3.568,5.54,inf,1.0
inf,5.44,-8.016,-3.123,inf,1.0
inf,-8.04,1.776,7.69,inf,1.0
inf,-8.6,-0.9556,4.902,inf,1.0
24480.0,3.252,-2.701,-0.9736,24480.0,1.0
inf,7.19,-7.9,-8.1,inf,1.0
47260.0,-4.016,4.766,4.176,47260.0,1.0
inf,1.397,-6.105,-8.125,inf,1.0
