"id","DatesR","P","T","E","Qls","Qmm"
"23757",2006-09-16 20:00:00,0.36,NA,0,1743,0.0068204347826087
"23758",2006-09-16 21:00:00,0.07,NA,0,1728,0.00676173913043478
"23759",2006-09-16 22:00:00,0.16,NA,0,1745,0.00682826086956522
"23760",2006-09-16 23:00:00,0,NA,0,1797,0.00703173913043478
"23761",2006-09-17 00:00:00,0,NA,0,1812,0.0070904347826087
"23762",2006-09-17 01:00:00,0,NA,0,1824,0.00713739130434783
"23763",2006-09-17 02:00:00,0.01,NA,0,1835,0.0071804347826087
"23764",2006-09-17 03:00:00,0,NA,0,1846,0.00722347826086957
"23765",2006-09-17 04:00:00,0,NA,0,1857,0.00726652173913044
"23766",2006-09-17 05:00:00,0,NA,0,1868,0.0073095652173913
"23767",2006-09-17 06:00:00,0,NA,0,1880,0.00735652173913043
"23768",2006-09-17 07:00:00,0,NA,0.08,1889,0.00739173913043478
"23769",2006-09-17 08:00:00,0,NA,0.15,1890,0.00739565217391304
"23770",2006-09-17 09:00:00,0,NA,0.19,1890,0.00739565217391304
"23771",2006-09-17 10:00:00,0,NA,0.23,1890,0.00739565217391304
"23772",2006-09-17 11:00:00,0,NA,0.26,1890,0.00739565217391304
"23773",2006-09-17 12:00:00,0,NA,0.28,1890,0.00739565217391304
"23774",2006-09-17 13:00:00,0,NA,0.28,1890,0.00739565217391304
"23775",2006-09-17 14:00:00,0,NA,0.26,1890,0.00739565217391304
"23776",2006-09-17 15:00:00,0,NA,0.23,1890,0.00739565217391304
"23777",2006-09-17 16:00:00,0,NA,0.19,1889,0.00739173913043478
"23778",2006-09-17 17:00:00,0,NA,0.15,1888,0.00738782608695652
"23779",2006-09-17 18:00:00,0,NA,0.08,1886,0.00738
"23780",2006-09-17 19:00:00,0,NA,0,1885,0.00737608695652174
"23781",2006-09-17 20:00:00,0,NA,0,1884,0.00737217391304348
"23782",2006-09-17 21:00:00,0.03,NA,0,1883,0.00736826086956522
"23783",2006-09-17 22:00:00,0.06,NA,0,1882,0.00736434782608696
"23784",2006-09-17 23:00:00,0.06,NA,0,1880,0.00735652173913043
"23785",2006-09-18 00:00:00,0.25,NA,0,1881,0.0073604347826087
"23786",2006-09-18 01:00:00,0.64,NA,0,1883,0.00736826086956522
"23787",2006-09-18 02:00:00,0.94,NA,0,1885,0.00737608695652174
"23788",2006-09-18 03:00:00,0.8,NA,0,1888,0.00738782608695652
"23789",2006-09-18 04:00:00,0.29,NA,0,1890,0.00739565217391304
"23790",2006-09-18 05:00:00,0.1,NA,0,1892,0.00740347826086957
"23791",2006-09-18 06:00:00,0.19,NA,0,1894,0.00741130434782609
"23792",2006-09-18 07:00:00,0.06,NA,0.07,1896,0.00741913043478261
"23793",2006-09-18 08:00:00,0.04,NA,0.13,1898,0.00742695652173913
"23794",2006-09-18 09:00:00,0,NA,0.17,1900,0.00743478260869565
"23795",2006-09-18 10:00:00,0,NA,0.2,1902,0.00744260869565217
"23796",2006-09-18 11:00:00,0,NA,0.23,1904,0.0074504347826087
"23797",2006-09-18 12:00:00,0,NA,0.25,1906,0.00745826086956522
"23798",2006-09-18 13:00:00,0,NA,0.25,1908,0.00746608695652174
"23799",2006-09-18 14:00:00,0,NA,0.23,1904,0.0074504347826087
"23800",2006-09-18 15:00:00,0,NA,0.2,1900,0.00743478260869565
"23801",2006-09-18 16:00:00,0,NA,0.17,1900,0.00743478260869565
"23802",2006-09-18 17:00:00,0,NA,0.13,1900,0.00743478260869565
"23803",2006-09-18 18:00:00,0,NA,0.07,1900,0.00743478260869565
"23804",2006-09-18 19:00:00,0,NA,0,1900,0.00743478260869565
"23805",2006-09-18 20:00:00,0,NA,0,1900,0.00743478260869565
"23806",2006-09-18 21:00:00,0,NA,0,1900,0.00743478260869565
"23807",2006-09-18 22:00:00,0,NA,0,1900,0.00743478260869565
"23808",2006-09-18 23:00:00,0,NA,0,1900,0.00743478260869565
"23809",2006-09-19 00:00:00,0,NA,0,1900,0.00743478260869565
"23810",2006-09-19 01:00:00,0,NA,0,1900,0.00743478260869565
"23811",2006-09-19 02:00:00,0,NA,0,1900,0.00743478260869565
"23812",2006-09-19 03:00:00,0,NA,0,1900,0.00743478260869565
"23813",2006-09-19 04:00:00,0,NA,0,1900,0.00743478260869565
"23814",2006-09-19 05:00:00,0,NA,0,1900,0.00743478260869565
"23815",2006-09-19 06:00:00,0,NA,0,1900,0.00743478260869565
"23816",2006-09-19 07:00:00,0,NA,0.07,1900,0.00743478260869565
"23817",2006-09-19 08:00:00,0,NA,0.13,1900,0.00743478260869565
"23818",2006-09-19 09:00:00,0,NA,0.17,1900,0.00743478260869565
"23819",2006-09-19 10:00:00,0,NA,0.2,1900,0.00743478260869565
"23820",2006-09-19 11:00:00,0,NA,0.23,1900,0.00743478260869565
"23821",2006-09-19 12:00:00,0,NA,0.25,1898,0.00742695652173913
"23822",2006-09-19 13:00:00,0,NA,0.25,1897,0.00742304347826087
"23823",2006-09-19 14:00:00,0,NA,0.23,1895,0.00741521739130435
"23824",2006-09-19 15:00:00,0,NA,0.2,1893,0.00740739130434783
"23825",2006-09-19 16:00:00,0,NA,0.17,1891,0.00739956521739131
"23826",2006-09-19 17:00:00,0,NA,0.13,1890,0.00739565217391304
"23827",2006-09-19 18:00:00,0,NA,0.07,1888,0.00738782608695652
"23828",2006-09-19 19:00:00,0,NA,0,1886,0.00738
"23829",2006-09-19 20:00:00,0,NA,0,1884,0.00737217391304348
"23830",2006-09-19 21:00:00,0,NA,0,1882,0.00736434782608696
"23831",2006-09-19 22:00:00,0,NA,0,1881,0.0073604347826087
"23832",2006-09-19 23:00:00,0,NA,0,1881,0.0073604347826087
"23833",2006-09-20 00:00:00,0,NA,0,1881,0.0073604347826087
"23834",2006-09-20 01:00:00,0,NA,0,1882,0.00736434782608696
"23835",2006-09-20 02:00:00,0,NA,0,1883,0.00736826086956522
"23836",2006-09-20 03:00:00,0,NA,0,1884,0.00737217391304348
"23837",2006-09-20 04:00:00,0,NA,0,1885,0.00737608695652174
"23838",2006-09-20 05:00:00,0,NA,0,1885,0.00737608695652174
"23839",2006-09-20 06:00:00,0,NA,0,1886,0.00738
"23840",2006-09-20 07:00:00,0,NA,0.07,1887,0.00738391304347826
"23841",2006-09-20 08:00:00,0,NA,0.13,1888,0.00738782608695652
"23842",2006-09-20 09:00:00,0,NA,0.17,1889,0.00739173913043478
"23843",2006-09-20 10:00:00,0,NA,0.2,1889,0.00739173913043478
"23844",2006-09-20 11:00:00,0,NA,0.23,1890,0.00739565217391304
"23845",2006-09-20 12:00:00,0,NA,0.25,1890,0.00739565217391304
"23846",2006-09-20 13:00:00,0,NA,0.25,1890,0.00739565217391304
"23847",2006-09-20 14:00:00,0,NA,0.23,1890,0.00739565217391304
"23848",2006-09-20 15:00:00,0,NA,0.2,1890,0.00739565217391304
"23849",2006-09-20 16:00:00,0,NA,0.17,1890,0.00739565217391304
"23850",2006-09-20 17:00:00,0,NA,0.13,1890,0.00739565217391304
"23851",2006-09-20 18:00:00,0,NA,0.07,1890,0.00739565217391304
"23852",2006-09-20 19:00:00,0,NA,0,1890,0.00739565217391304
"23853",2006-09-20 20:00:00,0,NA,0,1890,0.00739565217391304
"23854",2006-09-20 21:00:00,0,NA,0,1890,0.00739565217391304
"23855",2006-09-20 22:00:00,0,NA,0,1890,0.00739565217391304
"23856",2006-09-20 23:00:00,0,NA,0,1890,0.00739565217391304
"23857",2006-09-21 00:00:00,0,NA,0,1890,0.00739565217391304
"23858",2006-09-21 01:00:00,0,NA,0,1890,0.00739565217391304
"23859",2006-09-21 02:00:00,0,NA,0,1890,0.00739565217391304
"23860",2006-09-21 03:00:00,0,NA,0,1890,0.00739565217391304
"23861",2006-09-21 04:00:00,0,NA,0,1890,0.00739565217391304
"23862",2006-09-21 05:00:00,0,NA,0,1890,0.00739565217391304
"23863",2006-09-21 06:00:00,0,NA,0,1890,0.00739565217391304
"23864",2006-09-21 07:00:00,0,NA,0.08,1890,0.00739565217391304
"23865",2006-09-21 08:00:00,0,NA,0.14,1890,0.00739565217391304
"23866",2006-09-21 09:00:00,0,NA,0.17,1890,0.00739565217391304
"23867",2006-09-21 10:00:00,0,NA,0.21,1890,0.00739565217391304
"23868",2006-09-21 11:00:00,0,NA,0.24,1890,0.00739565217391304
"23869",2006-09-21 12:00:00,0,NA,0.26,1890,0.00739565217391304
"23870",2006-09-21 13:00:00,0,NA,0.26,1890,0.00739565217391304
"23871",2006-09-21 14:00:00,0,NA,0.24,1890,0.00739565217391304
"23872",2006-09-21 15:00:00,0,NA,0.21,1890,0.00739565217391304
"23873",2006-09-21 16:00:00,0,NA,0.17,1890,0.00739565217391304
"23874",2006-09-21 17:00:00,0,NA,0.14,1890,0.00739565217391304
"23875",2006-09-21 18:00:00,0,NA,0.08,1890,0.00739565217391304
"23876",2006-09-21 19:00:00,0,NA,0,1890,0.00739565217391304
"23877",2006-09-21 20:00:00,0,NA,0,1890,0.00739565217391304
"23878",2006-09-21 21:00:00,0,NA,0,1890,0.00739565217391304
"23879",2006-09-21 22:00:00,0,NA,0,1890,0.00739565217391304
"23880",2006-09-21 23:00:00,0,NA,0,1890,0.00739565217391304
"23881",2006-09-22 00:00:00,0,NA,0,1890,0.00739565217391304
"23882",2006-09-22 01:00:00,0,NA,0,1890,0.00739565217391304
"23883",2006-09-22 02:00:00,0,NA,0,1890,0.00739565217391304
"23884",2006-09-22 03:00:00,0,NA,0,1890,0.00739565217391304
"23885",2006-09-22 04:00:00,0,NA,0,1890,0.00739565217391304
"23886",2006-09-22 05:00:00,0,NA,0,1890,0.00739565217391304
"23887",2006-09-22 06:00:00,0,NA,0,1890,0.00739565217391304
"23888",2006-09-22 07:00:00,0,NA,0.08,1890,0.00739565217391304
"23889",2006-09-22 08:00:00,0,NA,0.15,1890,0.00739565217391304
"23890",2006-09-22 09:00:00,0,NA,0.19,1890,0.00739565217391304
"23891",2006-09-22 10:00:00,0,NA,0.23,1890,0.00739565217391304
"23892",2006-09-22 11:00:00,0,NA,0.26,1890,0.00739565217391304
"23893",2006-09-22 12:00:00,0,NA,0.28,1890,0.00739565217391304
"23894",2006-09-22 13:00:00,0,NA,0.28,1890,0.00739565217391304
"23895",2006-09-22 14:00:00,0,NA,0.26,1890,0.00739565217391304
"23896",2006-09-22 15:00:00,0,NA,0.23,1890,0.00739565217391304
"23897",2006-09-22 16:00:00,0,NA,0.19,1890,0.00739565217391304
"23898",2006-09-22 17:00:00,0,NA,0.15,1890,0.00739565217391304
"23899",2006-09-22 18:00:00,0,NA,0.08,1890,0.00739565217391304
"23900",2006-09-22 19:00:00,0,NA,0,1890,0.00739565217391304
"23901",2006-09-22 20:00:00,0,NA,0,1890,0.00739565217391304
"23902",2006-09-22 21:00:00,0,NA,0,1890,0.00739565217391304
"23903",2006-09-22 22:00:00,0,NA,0,1890,0.00739565217391304
"23904",2006-09-22 23:00:00,0,NA,0,1890,0.00739565217391304
"23905",2006-09-23 00:00:00,0,NA,0,1890,0.00739565217391304
"23906",2006-09-23 01:00:00,0,NA,0,1890,0.00739565217391304
"23907",2006-09-23 02:00:00,0,NA,0,1890,0.00739565217391304
"23908",2006-09-23 03:00:00,0,NA,0,1890,0.00739565217391304
"23909",2006-09-23 04:00:00,0,NA,0,1890,0.00739565217391304
"23910",2006-09-23 05:00:00,0,NA,0,1890,0.00739565217391304
"23911",2006-09-23 06:00:00,0,NA,0,1890,0.00739565217391304
"23912",2006-09-23 07:00:00,0,NA,0.08,1890,0.00739565217391304
"23913",2006-09-23 08:00:00,0,NA,0.14,1890,0.00739565217391304
"23914",2006-09-23 09:00:00,0,NA,0.18,1890,0.00739565217391304
"23915",2006-09-23 10:00:00,0,NA,0.22,1890,0.00739565217391304
"23916",2006-09-23 11:00:00,0,NA,0.25,1890,0.00739565217391304
"23917",2006-09-23 12:00:00,0,NA,0.27,1890,0.00739565217391304
"23918",2006-09-23 13:00:00,0,NA,0.27,1890,0.00739565217391304
"23919",2006-09-23 14:00:00,0,NA,0.25,1890,0.00739565217391304
"23920",2006-09-23 15:00:00,0,NA,0.22,1890,0.00739565217391304
"23921",2006-09-23 16:00:00,0,NA,0.18,1890,0.00739565217391304
"23922",2006-09-23 17:00:00,0,NA,0.14,1890,0.00739565217391304
"23923",2006-09-23 18:00:00,0.06,NA,0.08,1890,0.00739565217391304
"23924",2006-09-23 19:00:00,0.03,NA,0,1890,0.00739565217391304
"23925",2006-09-23 20:00:00,0.15,NA,0,1890,0.00739565217391304
"23926",2006-09-23 21:00:00,0.13,NA,0,1890,0.00739565217391304
"23927",2006-09-23 22:00:00,1.5,NA,0,1890,0.00739565217391304
"23928",2006-09-23 23:00:00,1.88,NA,0,1890,0.00739565217391304
"23929",2006-09-24 00:00:00,0.01,NA,0,1890,0.00739565217391304
"23930",2006-09-24 01:00:00,0.01,NA,0,1890,0.00739565217391304
"23931",2006-09-24 02:00:00,0,NA,0,1891,0.00739956521739131
"23932",2006-09-24 03:00:00,0.01,NA,0,1895,0.00741521739130435
"23933",2006-09-24 04:00:00,3.97,NA,0,1899,0.00743086956521739
"23934",2006-09-24 05:00:00,3.31,NA,0,1902,0.00744260869565217
"23935",2006-09-24 06:00:00,1.51,NA,0,1906,0.00745826086956522
"23936",2006-09-24 07:00:00,1.15,NA,0.07,1910,0.00747391304347826
"23937",2006-09-24 08:00:00,0.18,NA,0.12,1914,0.0074895652173913
"23938",2006-09-24 09:00:00,0.2,NA,0.16,1917,0.00750130434782609
"23939",2006-09-24 10:00:00,0.7,NA,0.19,1921,0.00751695652173913
"23940",2006-09-24 11:00:00,0.22,NA,0.22,1925,0.00753260869565217
"23941",2006-09-24 12:00:00,0,NA,0.23,1929,0.00754826086956522
"23942",2006-09-24 13:00:00,0.18,NA,0.23,1933,0.00756391304347826
"23943",2006-09-24 14:00:00,0.03,NA,0.22,1936,0.00757565217391304
"23944",2006-09-24 15:00:00,0,NA,0.19,1940,0.00759130434782609
"23945",2006-09-24 16:00:00,0,NA,0.16,1946,0.00761478260869565
"23946",2006-09-24 17:00:00,0,NA,0.12,1951,0.00763434782608696
"23947",2006-09-24 18:00:00,0,NA,0.07,1957,0.00765782608695652
"23948",2006-09-24 19:00:00,0,NA,0,1955,0.00765
"23949",2006-09-24 20:00:00,0.02,NA,0,1943,0.00760304347826087
"23950",2006-09-24 21:00:00,0,NA,0,1932,0.00756
"23951",2006-09-24 22:00:00,0,NA,0,1934,0.00756782608695652
"23952",2006-09-24 23:00:00,0.07,NA,0,1939,0.00758739130434783
"23953",2006-09-25 00:00:00,0,NA,0,1939,0.00758739130434783
"23954",2006-09-25 01:00:00,0,NA,0,1938,0.00758347826086957
"23955",2006-09-25 02:00:00,0,NA,0,1937,0.00757956521739131
"23956",2006-09-25 03:00:00,0,NA,0,1935,0.00757173913043478
"23957",2006-09-25 04:00:00,0.13,NA,0,1934,0.00756782608695652
"23958",2006-09-25 05:00:00,0,NA,0,1933,0.00756391304347826
"23959",2006-09-25 06:00:00,0,NA,0,1932,0.00756
"23960",2006-09-25 07:00:00,0,NA,0.06,1931,0.00755608695652174
"23961",2006-09-25 08:00:00,0.02,NA,0.11,1930,0.00755217391304348
"23962",2006-09-25 09:00:00,0,NA,0.14,1928,0.00754434782608696
"23963",2006-09-25 10:00:00,0,NA,0.17,1927,0.0075404347826087
"23964",2006-09-25 11:00:00,0,NA,0.2,1926,0.00753652173913044
"23965",2006-09-25 12:00:00,0,NA,0.21,1925,0.00753260869565217
"23966",2006-09-25 13:00:00,0.08,NA,0.21,1924,0.00752869565217391
"23967",2006-09-25 14:00:00,0.22,NA,0.2,1923,0.00752478260869565
"23968",2006-09-25 15:00:00,0.02,NA,0.17,1921,0.00751695652173913
"23969",2006-09-25 16:00:00,0,NA,0.14,1920,0.00751304347826087
"23970",2006-09-25 17:00:00,0,NA,0.11,1919,0.00750913043478261
"23971",2006-09-25 18:00:00,0,NA,0.06,1918,0.00750521739130435
"23972",2006-09-25 19:00:00,0,NA,0,1917,0.00750130434782609
"23973",2006-09-25 20:00:00,0,NA,0,1916,0.00749739130434783
"23974",2006-09-25 21:00:00,0,NA,0,1914,0.0074895652173913
"23975",2006-09-25 22:00:00,0,NA,0,1913,0.00748565217391305
"23976",2006-09-25 23:00:00,0,NA,0,1912,0.00748173913043478
"23977",2006-09-26 00:00:00,0,NA,0,1911,0.00747782608695652
"23978",2006-09-26 01:00:00,0.02,NA,0,1910,0.00747391304347826
"23979",2006-09-26 02:00:00,0,NA,0,1909,0.00747
"23980",2006-09-26 03:00:00,0,NA,0,1907,0.00746217391304348
"23981",2006-09-26 04:00:00,0,NA,0,1906,0.00745826086956522
"23982",2006-09-26 05:00:00,0,NA,0,1905,0.00745434782608696
"23983",2006-09-26 06:00:00,0,NA,0,1904,0.0074504347826087
"23984",2006-09-26 07:00:00,0,NA,0.05,1903,0.00744652173913044
"23985",2006-09-26 08:00:00,0,NA,0.09,1901,0.00743869565217391
"23986",2006-09-26 09:00:00,0,NA,0.11,1900,0.00743478260869565
"23987",2006-09-26 10:00:00,0,NA,0.14,1902,0.00744260869565217
"23988",2006-09-26 11:00:00,0,NA,0.15,1905,0.00745434782608696
"23989",2006-09-26 12:00:00,0,NA,0.16,1909,0.00747
"23990",2006-09-26 13:00:00,0,NA,0.16,1909,0.00747
"23991",2006-09-26 14:00:00,0,NA,0.15,1907,0.00746217391304348
"23992",2006-09-26 15:00:00,0,NA,0.14,1905,0.00745434782608696
"23993",2006-09-26 16:00:00,0,NA,0.11,1903,0.00744652173913044
"23994",2006-09-26 17:00:00,0,NA,0.09,1901,0.00743869565217391
"23995",2006-09-26 18:00:00,0,NA,0.05,1899,0.00743086956521739
"23996",2006-09-26 19:00:00,0,NA,0,1898,0.00742695652173913
"23997",2006-09-26 20:00:00,0,NA,0,1896,0.00741913043478261
"23998",2006-09-26 21:00:00,0,NA,0,1894,0.00741130434782609
"23999",2006-09-26 22:00:00,0,NA,0,1892,0.00740347826086957
"24000",2006-09-26 23:00:00,0,NA,0,1890,0.00739565217391304
"24001",2006-09-27 00:00:00,0,NA,0,1890,0.00739565217391304
"24002",2006-09-27 01:00:00,0,NA,0,1890,0.00739565217391304
"24003",2006-09-27 02:00:00,0,NA,0,1890,0.00739565217391304
"24004",2006-09-27 03:00:00,0,NA,0,1890,0.00739565217391304
"24005",2006-09-27 04:00:00,0,NA,0,1890,0.00739565217391304
"24006",2006-09-27 05:00:00,0,NA,0,1890,0.00739565217391304
"24007",2006-09-27 06:00:00,0,NA,0,1890,0.00739565217391304
"24008",2006-09-27 07:00:00,0,NA,0.05,1889,0.00739173913043478
"24009",2006-09-27 08:00:00,0,NA,0.09,1889,0.00739173913043478
"24010",2006-09-27 09:00:00,0,NA,0.12,1889,0.00739173913043478
"24011",2006-09-27 10:00:00,0,NA,0.15,1888,0.00738782608695652
"24012",2006-09-27 11:00:00,0,NA,0.16,1888,0.00738782608695652
"24013",2006-09-27 12:00:00,0,NA,0.18,1888,0.00738782608695652
"24014",2006-09-27 13:00:00,0,NA,0.18,1887,0.00738391304347826
"24015",2006-09-27 14:00:00,0,NA,0.16,1887,0.00738391304347826
"24016",2006-09-27 15:00:00,0,NA,0.15,1887,0.00738391304347826
"24017",2006-09-27 16:00:00,0,NA,0.12,1886,0.00738
"24018",2006-09-27 17:00:00,0,NA,0.09,1886,0.00738
"24019",2006-09-27 18:00:00,0,NA,0.05,1886,0.00738
"24020",2006-09-27 19:00:00,0,NA,0,1885,0.00737608695652174
"24021",2006-09-27 20:00:00,0,NA,0,1885,0.00737608695652174
"24022",2006-09-27 21:00:00,0,NA,0,1884,0.00737217391304348
"24023",2006-09-27 22:00:00,0,NA,0,1884,0.00737217391304348
"24024",2006-09-27 23:00:00,0,NA,0,1884,0.00737217391304348
"24025",2006-09-28 00:00:00,0,NA,0,1883,0.00736826086956522
"24026",2006-09-28 01:00:00,0,NA,0,1883,0.00736826086956522
"24027",2006-09-28 02:00:00,0,NA,0,1883,0.00736826086956522
"24028",2006-09-28 03:00:00,0,NA,0,1882,0.00736434782608696
"24029",2006-09-28 04:00:00,0,NA,0,1882,0.00736434782608696
"24030",2006-09-28 05:00:00,0,NA,0,1882,0.00736434782608696
"24031",2006-09-28 06:00:00,0,NA,0,1881,0.0073604347826087
"24032",2006-09-28 07:00:00,0,NA,0.06,1881,0.0073604347826087
"24033",2006-09-28 08:00:00,0,NA,0.1,1880,0.00735652173913043
"24034",2006-09-28 09:00:00,0,NA,0.13,1880,0.00735652173913043
"24035",2006-09-28 10:00:00,0,NA,0.16,1880,0.00735652173913043
"24036",2006-09-28 11:00:00,0,NA,0.18,1880,0.00735652173913043
"24037",2006-09-28 12:00:00,0,NA,0.19,1880,0.00735652173913043
"24038",2006-09-28 13:00:00,0,NA,0.19,1880,0.00735652173913043
"24039",2006-09-28 14:00:00,0,NA,0.18,1880,0.00735652173913043
"24040",2006-09-28 15:00:00,0,NA,0.16,1880,0.00735652173913043
"24041",2006-09-28 16:00:00,0,NA,0.13,1880,0.00735652173913043
"24042",2006-09-28 17:00:00,0,NA,0.1,1880,0.00735652173913043
"24043",2006-09-28 18:00:00,0,NA,0.06,1880,0.00735652173913043
"24044",2006-09-28 19:00:00,0,NA,0,1880,0.00735652173913043
"24045",2006-09-28 20:00:00,0,NA,0,1880,0.00735652173913043
"24046",2006-09-28 21:00:00,0,NA,0,1880,0.00735652173913043
"24047",2006-09-28 22:00:00,0,NA,0,1880,0.00735652173913043
"24048",2006-09-28 23:00:00,0,NA,0,1880,0.00735652173913043
"24049",2006-09-29 00:00:00,0,NA,0,1880,0.00735652173913043
"24050",2006-09-29 01:00:00,0,NA,0,1880,0.00735652173913043
"24051",2006-09-29 02:00:00,0,NA,0,1880,0.00735652173913043
"24052",2006-09-29 03:00:00,0,NA,0,1880,0.00735652173913043
"24053",2006-09-29 04:00:00,0,NA,0,1880,0.00735652173913043
"24054",2006-09-29 05:00:00,0,NA,0,1880,0.00735652173913043
"24055",2006-09-29 06:00:00,0,NA,0,1880,0.00735652173913043
"24056",2006-09-29 07:00:00,0,NA,0.06,1880,0.00735652173913043
"24057",2006-09-29 08:00:00,0,NA,0.11,1880,0.00735652173913043
"24058",2006-09-29 09:00:00,0,NA,0.14,1880,0.00735652173913043
"24059",2006-09-29 10:00:00,0,NA,0.17,1880,0.00735652173913043
"24060",2006-09-29 11:00:00,0,NA,0.2,1880,0.00735652173913043
"24061",2006-09-29 12:00:00,0,NA,0.21,1880,0.00735652173913043
"24062",2006-09-29 13:00:00,0,NA,0.21,1879,0.00735260869565217
"24063",2006-09-29 14:00:00,0,NA,0.2,1877,0.00734478260869565
"24064",2006-09-29 15:00:00,0,NA,0.17,1876,0.00734086956521739
"24065",2006-09-29 16:00:00,0,NA,0.14,1874,0.00733304347826087
"24066",2006-09-29 17:00:00,0,NA,0.11,1872,0.00732521739130435
"24067",2006-09-29 18:00:00,0,NA,0.06,1870,0.00731739130434783
"24068",2006-09-29 19:00:00,0,NA,0,1868,0.0073095652173913
"24069",2006-09-29 20:00:00,0,NA,0,1867,0.00730565217391304
"24070",2006-09-29 21:00:00,0,NA,0,1865,0.00729782608695652
"24071",2006-09-29 22:00:00,0,NA,0,1863,0.00729
"24072",2006-09-29 23:00:00,0,NA,0,1861,0.00728217391304348
"24073",2006-09-30 00:00:00,0,NA,0,1861,0.00728217391304348
"24074",2006-09-30 01:00:00,0,NA,0,1862,0.00728608695652174
"24075",2006-09-30 02:00:00,0,NA,0,1864,0.00729391304347826
"24076",2006-09-30 03:00:00,0,NA,0,1865,0.00729782608695652
"24077",2006-09-30 04:00:00,0,NA,0,1867,0.00730565217391304
"24078",2006-09-30 05:00:00,0,NA,0,1869,0.00731347826086957
"24079",2006-09-30 06:00:00,0,NA,0,1870,0.00731739130434783
"24080",2006-09-30 07:00:00,0,NA,0.07,1872,0.00732521739130435
"24081",2006-09-30 08:00:00,0,NA,0.12,1873,0.00732913043478261
"24082",2006-09-30 09:00:00,0,NA,0.15,1875,0.00733695652173913
"24083",2006-09-30 10:00:00,0,NA,0.18,1877,0.00734478260869565
"24084",2006-09-30 11:00:00,0,NA,0.21,1878,0.00734869565217391
"24085",2006-09-30 12:00:00,0,NA,0.22,1878,0.00734869565217391
"24086",2006-09-30 13:00:00,0,NA,0.22,1872,0.00732521739130435
"24087",2006-09-30 14:00:00,0,NA,0.21,1875,0.00733695652173913
"24088",2006-09-30 15:00:00,0,NA,0.18,1879,0.00735260869565217
"24089",2006-09-30 16:00:00,0,NA,0.15,1883,0.00736826086956522
"24090",2006-09-30 17:00:00,0,NA,0.12,1887,0.00738391304347826
"24091",2006-09-30 18:00:00,0,NA,0.07,1891,0.00739956521739131
"24092",2006-09-30 19:00:00,0,NA,0,1895,0.00741521739130435
"24093",2006-09-30 20:00:00,0,NA,0,1899,0.00743086956521739
"24094",2006-09-30 21:00:00,0,NA,0,1903,0.00744652173913044
"24095",2006-09-30 22:00:00,0,NA,0,1907,0.00746217391304348
"24096",2006-09-30 23:00:00,0,NA,0,1911,0.00747782608695652
"24097",2006-10-01 00:00:00,0,NA,0,1915,0.00749347826086957
"24098",2006-10-01 01:00:00,0,NA,0,1919,0.00750913043478261
"24099",2006-10-01 02:00:00,0,NA,0,1923,0.00752478260869565
"24100",2006-10-01 03:00:00,0.1,NA,0,1927,0.0075404347826087
"24101",2006-10-01 04:00:00,0,NA,0,1931,0.00755608695652174
"24102",2006-10-01 05:00:00,0,NA,0,1935,0.00757173913043478
"24103",2006-10-01 06:00:00,0,NA,0,1939,0.00758739130434783
"24104",2006-10-01 07:00:00,0,NA,0.06,1856,0.00726260869565218
